text,label
I am currently looking for conversion therapy. I'm not a pusspuss like this guy. If anyone could give me some info I'd appreciate it. Have fun person in the video with your fear mongering.,0
I don’t understand why saying black lives matter is really ok. It implies that all others don’t or aren’t. If I said white lives matter do you think it would be racist? If I said Asian lives matter would that be the same? Why? I understand that police brutality is out of control and needs to be addressed,1
Also radiates HELLA GAYNESS LIKE HELLO,0
Fear Dheas that’s the point.. so the Democrats can pick weak minded majorities and lie to them for votes.. very simple,0
Love is Love!,1
@Casual Aelor omfg. All lives DO matter. But atm blm because a lot of blacks are dying as a result of police brutality and racism. If a kid gets hurt and is in need kf a bandage,0
@mi name None of that is evidence. That's all in your head. It's purely psychosomatic. It's because these ideas have been drilled into you since you were a child. And no you don't need to have a mental illness to invent these thoughts. nnAnd the fact that you dismiss other religions is also laughable. What makes you think yours is any more credible than theirs? What if THEY have the same thoughts,0
Black lives matter is racist and it self evidently shows.,0
I get so emotional watching this. I'm crying right now! We are all equal!!!,1
all of this is systematic  no it comes down to ..... this is an organization ..... when some one says  black lives matter  there saying only black lives matter!     it is a hate slogen  (only black lives matter ) not any other race so much hate .. and if you say any thing .. your a racest .... if your a rich black purson your a sell out ..... not police lives matter ..... not fire fighters matter ...... not amerian lives matter .....not baby live matter ..... hate any one that is any color ..... hate for the sake of hate ......  in other words if you live under the sun and your racest  now ask your self would this happen when obama was in office .. yes there is now way out .. where is the $ comming from that is baking the movement how are thy getting supplies ... nefarious Deeds ?,0
Funny that women engi's just had a bridge collapse killing 6,0
Shawna HiRAEth she’s not lmao,0
The Democratic Party is more dangerous to America than ISIS,1
@Logan Schmidt all lives matter is not a counterprotest is a fact,0
All Lives Matters means exactly that. Equality for everyone. BLM only focuses and try’s to elevate 1 race. I’m Asian and we too suffer from racism - especially now with this COVID-19 situation. Racism and brutality is never right. All Lives Matter.,1
The kid who said he chose to love is very smart and mature for his age to say something like that. It’s nice to see that there are still kids like that who believe in being kind to one another and not trying to fit in if it means being mean,1
as she ages she becomes more vulnerable and transparent.... <3,0
@Matthew Keehan it is un hommage to them?,0
@Jo Van Almen I mentioned that previous comment,0
!!! R E S P E C T !!!,0
my lives is matter,0
In sorry but I would fake it till I made it! If someone was beating me and or torturing me I would fake being whatever until I was able to get the F*** out of there!,0
It's very sad seeing people putting them selves in previlage,0
Therapy is usually calming,0
Who is this Annie?,0
Ill be honest this speech did not inspire me. She made it seem like they don't encourage women to do well in engineering. As a Chemical Engineering student I have been nothing but supported by teachers and other classmates in my program to succeed and do well. The STEM field wants more women in the field... women just don't choose to be in the field. The majority of women want to be in other careers like teaching or business. Most of the girls that I have talked to ask me why I would want to be into a major like this. It's not a problem of women not being encouraged to be in engineering,1
Racist idiots.nnAll lives matter here in the United States. You total idiots.,0
i like that it was in toronto. i live in canada. the most racist province you can find yourself in is Alberta because its essentially the texas of canada. Toronto and British Columbia are the most diverse and inclusive places to be. while i won't say racism doesn't exist here,1
Democratic Party is most definitely whoring votes,0
Hmm they best way I can try to explain is like when someone says they don't agree with it that means they don't think it is totally ok,0
One thing i dont get is why do they have to talk like a teenage girl?,0
+Wafae Stop blaming men for women's choices of not getting into engineering and computer science.,1
LOVE the jacket she is wearing. Very Michael Jackson of her,0
Black Lives Matter & ANTIFA are used to create anarchy while police stand down so they can put them against the KKK & other extremists as it's divide & conquer by elite funding movements & groups to crash western society while we are in their curfews & martial law that is destroying our freedoms,0
Black and gay? That's a double negative,0
I would love to see black Americans in Africa considering how much i know black Africans hate other Africans,0
@146mjs not glorifying.nStatues remind nThey educatenThey commemoratenThey provide a grip on our past that when removed,0
Invented  it.,0
Controversy around ALM or BLM is because first is inclusive,0
Merlene Alt With all due respect,0
All lives should matter. Not just only back lives that matter us,1
Bro i cried BRUV-,0
do you even know what racist means?? all lives don't matter until black lives do,0
@Dan Daves How in the motherfucking hell are they homophobic for that?,0
cisco It is one hundred percent identity politics. Nobody would have given a crap if the cop was black and the victim was white.,0
The ingredients just aren’t mixed properly🤭,0
The sheriff was correct all along,0
Tony Gokk our world is over populated by a lot. You can still adopt a child. A poor loving child who needs attention and longs a home. If this is a religious thing,1
MY New Hero David Clark puts it CONcisely,0
Speaking of CHANGE Madonna,0
That's the idea. It's very effective propaganda.,0
Why not kill each other for god sake..,0
@Jack Parsons When? Where? How? You're big dumb aren't you. The phrase BLM means black lives matter TOO. Not ONLY black lives matter. Idiot.,0
Sunshine littlephilly u are saying that he’s a lovely and respectful person why would he go to hell,0
I think the problem is the mentality of thinking that the two statements have to be either or the other. Why can’t specifically black lives matter too? Not matter any greater,0
